Date,Price,Max Price,,15% drop,10% drop,5% drop,2% drop
01-12-2023,93.81262307,94.21013395,0,0,0,0,0
01-12-2023,89.84745189,94.21013395,-2500,0,0,0,28
04-12-2023,93.81262197,94.21013395,0,0,0,0,0
04-12-2023,86.46860494,94.21013395,-5000,0,0,58,0
05-12-2023,90.15551919,94.21013395,-2500,0,0,0,28
05-12-2023,85.66363949,94.21013395,-5000,0,0,58,0
06-12-2023,89.68844569,94.21013395,-2500,0,0,0,28
06-12-2023,84.91830926,94.21013395,-5000,0,0,59,0
07-12-2023,92.90827683,94.21013395,0,0,0,0,0
07-12-2023,87.94932814,94.21013395,-5000,0,0,57,0
08-12-2023,96.73432516,0,0,0,0,0,0
08-12-2023,91.31823931,96.73432516,-5000,0,0,55,0
11-12-2023,97.3405249,0,0,0,0,0,0
11-12-2023,93.41510593,97.3405249,-2500,0,0,0,27
12-12-2023,95.18403073,97.3405249,-2500,0,0,0,26
12-12-2023,91.92444096,97.3405249,-5000,0,0,54,0
13-12-2023,94.89583444,97.3405249,-2500,0,0,0,26
13-12-2023,91.92444111,97.3405249,-5000,0,0,54,0
14-12-2023,95.40266578,97.3405249,0,0,0,0,0
14-12-2023,92.52070873,97.3405249,-2500,0,0,0,27
15-12-2023,94.34926115,97.3405249,-2500,0,0,0,26
15-12-2023,90.13563807,97.3405249,-5000,0,0,55,0
18-12-2023,93.3554832,97.3405249,-2500,0,0,0,27
18-12-2023,87.89963796,97.3405249,-5000,0,0,57,0
19-12-2023,90.43377903,97.3405249,-5000,0,0,55,0
19-12-2023,87.65119818,97.3405249,-5000,0,0,57,0
20-12-2023,90.18533074,97.3405249,-5000,0,0,55,0
20-12-2023,83.72577537,97.3405249,-10000,0,119,0,0
21-12-2023,86.40896987,97.3405249,-10000,0,116,0,0
21-12-2023,82.4835509,97.3405249,-20000,242,0,0,0
22-12-2023,89.44000021,97.3405249,-5000,0,0,56,0
22-12-2023,86.25991435,97.3405249,-10000,0,116,0,0
26-12-2023,93.51448566,97.3405249,-2500,0,0,0,27
26-12-2023,88.85367313,97.3405249,-5000,0,0,56,0
27-12-2023,92.17288947,97.3405249,-5000,0,0,54,0
27-12-2023,88.50584702,97.3405249,-5000,0,0,56,0
28-12-2023,91.42755684,97.3405249,-5000,0,0,55,0
28-12-2023,88.44622346,97.3405249,-5000,0,0,57,0
29-12-2023,89.43999735,97.3405249,-5000,0,0,56,0
29-12-2023,84.96799748,97.3405249,-10000,0,118,0,0
01-01-2024,88.98285864,97.3405249,-5000,0,0,56,0
01-01-2024,86.71704663,97.3405249,-10000,0,115,0,0
02-01-2024,89.1518042,97.3405249,-5000,0,0,56,0
02-01-2024,84.47111174,97.3405249,-10000,0,118,0,0
03-01-2024,87.68101344,97.3405249,-5000,0,0,57,0
03-01-2024,85.0475009,97.3405249,-10000,0,118,0,0
04-01-2024,87.84995824,97.3405249,-5000,0,0,57,0
04-01-2024,85.76302639,97.3405249,-10000,0,117,0,0
05-01-2024,88.3865976,97.3405249,-5000,0,0,57,0
05-01-2024,85.45494862,97.3405249,-10000,0,117,0,0
08-01-2024,88.30709123,97.3405249,-5000,0,0,57,0
08-01-2024,85.7133307,97.3405249,-10000,0,117,0,0
09-01-2024,89.439998,97.3405249,-5000,0,0,56,0
09-01-2024,86.76673341,97.3405249,-10000,0,115,0,0
10-01-2024,89.53937272,97.3405249,-5000,0,0,56,0
10-01-2024,88.34684247,97.3405249,-5000,0,0,57,0
11-01-2024,89.43999646,97.3405249,-5000,0,0,56,0
11-01-2024,87.55181724,97.3405249,-10000,0,114,0,0
12-01-2024,89.43999577,97.3405249,-5000,0,0,56,0
12-01-2024,87.94932918,97.3405249,-5000,0,0,57,0
15-01-2024,89.68844045,97.3405249,-5000,0,0,56,0
15-01-2024,89.08223542,97.3405249,-5000,0,0,56,0
16-01-2024,89.93688625,97.3405249,-5000,0,0,56,0
16-01-2024,87.45244188,97.3405249,-10000,0,114,0,0
17-01-2024,89.93688497,97.3405249,-5000,0,0,56,0
17-01-2024,87.59156891,97.3405249,-10000,0,114,0,0
18-01-2024,89.7381369,97.3405249,-5000,0,0,56,0
18-01-2024,85.57420556,97.3405249,-10000,0,117,0,0
19-01-2024,89.43999753,97.3405249,-5000,0,0,56,0
19-01-2024,88.60522786,97.3405249,-5000,0,0,56,0
23-01-2024,89.4399958,97.3405249,-5000,0,0,56,0
23-01-2024,89.07229531,97.3405249,-5000,0,0,56,0
24-01-2024,89.43999952,97.3405249,-5000,0,0,56,0
24-01-2024,87.91952074,97.3405249,-5000,0,0,57,0
25-01-2024,89.43999746,97.3405249,-5000,0,0,56,0
25-01-2024,87.45244196,97.3405249,-10000,0,114,0,0
29-01-2024,88.94310975,97.3405249,-5000,0,0,56,0
29-01-2024,84.47110982,97.3405249,-10000,0,118,0,0
30-01-2024,89.43005846,97.3405249,-5000,0,0,56,0
30-01-2024,87.94933173,97.3405249,-5000,0,0,57,0
31-01-2024,89.41018878,97.3405249,-5000,0,0,56,0
31-01-2024,87.48225744,97.3405249,-10000,0,114,0,0
01-02-2024,89.42012715,97.3405249,-5000,0,0,56,0
01-02-2024,87.65119635,97.3405249,-5000,0,0,57,0
02-02-2024,89.4399961,97.3405249,-5000,0,0,56,0
02-02-2024,87.66113305,97.3405249,-5000,0,0,57,0
05-02-2024,89.63875261,97.3405249,-5000,0,0,56,0
05-02-2024,88.44622231,97.3405249,-5000,0,0,57,0
06-02-2024,89.93688367,97.3405249,-5000,0,0,56,0
06-02-2024,88.47602921,97.3405249,-5000,0,0,57,0
07-02-2024,92.1828301,97.3405249,-5000,0,0,54,0
07-02-2024,88.94311238,97.3405249,-5000,0,0,56,0
08-02-2024,90.43377903,97.3405249,-5000,0,0,55,0
08-02-2024,88.93317244,97.3405249,-5000,0,0,56,0
09-02-2024,91.32817932,97.3405249,-5000,0,0,55,0
09-02-2024,85.71333335,97.3405249,-10000,0,117,0,0
12-02-2024,99.2783955,0,0,0,0,0,0
12-02-2024,91.42755001,99.2783955,-5000,0,0,55,0
13-02-2024,94.7467655,99.2783955,-2500,0,0,0,26
13-02-2024,91.4275515,99.2783955,-5000,0,0,55,0
14-02-2024,93.41511112,99.2783955,-5000,0,0,54,0
14-02-2024,89.44000001,99.2783955,-5000,0,0,56,0
15-02-2024,93.4151106,99.2783955,-5000,0,0,54,0
15-02-2024,92.42133283,99.2783955,-5000,0,0,54,0
16-02-2024,93.40516599,99.2783955,-5000,0,0,54,0
16-02-2024,90.44371262,99.2783955,-5000,0,0,55,0
19-02-2024,93.41511076,99.2783955,-5000,0,0,54,0
19-02-2024,91.45736734,99.2783955,-5000,0,0,55,0
20-02-2024,93.41511004,99.2783955,-5000,0,0,54,0
20-02-2024,91.54681057,99.2783955,-5000,0,0,55,0
21-02-2024,93.41510556,99.2783955,-5000,0,0,54,0
21-02-2024,89.49961892,99.2783955,-5000,0,0,56,0
22-02-2024,93.11696936,99.2783955,-5000,0,0,54,0
22-02-2024,89.43999483,99.2783955,-5000,0,0,56,0
23-02-2024,93.11696921,99.2783955,-5000,0,0,54,0
23-02-2024,89.73813104,99.2783955,-5000,0,0,56,0
26-02-2024,91.91450254,99.2783955,-5000,0,0,54,0
26-02-2024,89.32074199,99.2783955,-10000,0,112,0,0
27-02-2024,91.38780378,99.2783955,-5000,0,0,55,0
27-02-2024,88.49591438,99.2783955,-10000,0,113,0,0
28-02-2024,91.36792885,99.2783955,-5000,0,0,55,0
28-02-2024,87.76051076,99.2783955,-10000,0,114,0,0
29-02-2024,91.3082939,99.2783955,-5000,0,0,55,0
29-02-2024,88.44621681,99.2783955,-10000,0,113,0,0
01-03-2024,91.91450571,99.2783955,-5000,0,0,54,0
01-03-2024,90.08595821,99.2783955,-5000,0,0,56,0
04-03-2024,93.4051676,99.2783955,-5000,0,0,54,0
04-03-2024,91.90456867,99.2783955,-5000,0,0,54,0
05-03-2024,92.39151758,99.2783955,-5000,0,0,54,0
05-03-2024,91.18904743,99.2783955,-5000,0,0,55,0
06-03-2024,91.91450198,99.2783955,-5000,0,0,54,0
06-03-2024,85.4648865,99.2783955,-10000,0,117,0,0
07-03-2024,89.14186416,99.2783955,-10000,0,112,0,0
07-03-2024,84.52080353,99.2783955,-10000,0,118,0,0
11-03-2024,87.44250497,99.2783955,-10000,0,114,0,0
11-03-2024,83.88478627,99.2783955,-20000,238,0,0,0
12-03-2024,85.46488398,99.2783955,-10000,0,117,0,0
12-03-2024,77.50472231,99.2783955,-20000,258,0,0,0
13-03-2024,84.86862185,99.2783955,-10000,0,118,0,0
13-03-2024,72.54577617,99.2783955,-20000,276,0,0,0
14-03-2024,79.29352522,99.2783955,-20000,252,0,0,0
14-03-2024,72.54577359,99.2783955,-20000,276,0,0,0
18-03-2024,79.25377207,99.2783955,-20000,252,0,0,0
18-03-2024,77.54447321,99.2783955,-20000,258,0,0,0
19-03-2024,79.75066831,99.2783955,-20000,251,0,0,0
19-03-2024,76.62026673,99.2783955,-20000,261,0,0,0
20-03-2024,81.08231946,99.2783955,-20000,247,0,0,0
20-03-2024,76.52088342,99.2783955,-20000,261,0,0,0
21-03-2024,80.34693106,99.2783955,-20000,249,0,0,0
21-03-2024,76.76933261,99.2783955,-20000,261,0,0,0
22-03-2024,79.89973088,99.2783955,-20000,250,0,0,0
22-03-2024,77.62397897,99.2783955,-20000,258,0,0,0
26-03-2024,79.46246608,99.2783955,-20000,252,0,0,0
26-03-2024,77.037646,99.2783955,-20000,260,0,0,0
27-03-2024,81.70840473,99.2783955,-20000,245,0,0,0
27-03-2024,76.5805081,99.2783955,-20000,261,0,0,0
28-03-2024,83.27857543,99.2783955,-20000,240,0,0,0
28-03-2024,78.62769543,99.2783955,-20000,254,0,0,0
01-04-2024,87.35306643,99.2783955,-10000,0,114,0,0
01-04-2024,82.4835539,99.2783955,-20000,242,0,0,0
02-04-2024,92.22257747,99.2783955,-5000,0,0,54,0
02-04-2024,87.21393674,99.2783955,-10000,0,115,0,0
03-04-2024,92.42132983,99.2783955,-5000,0,0,54,0
03-04-2024,88.05864616,99.2783955,-10000,0,114,0,0
04-04-2024,92.27226075,99.2783955,-5000,0,0,54,0
04-04-2024,89.46980785,99.2783955,-5000,0,0,56,0
05-04-2024,91.67599431,99.2783955,-5000,0,0,55,0
05-04-2024,89.75800302,99.2783955,-5000,0,0,56,0
08-04-2024,90.93066422,99.2783955,-5000,0,0,55,0
08-04-2024,89.43999759,99.2783955,-5000,0,0,56,0
09-04-2024,92.27226082,99.2783955,-5000,0,0,54,0
09-04-2024,88.74435443,99.2783955,-10000,0,113,0,0
10-04-2024,93.35548081,99.2783955,-5000,0,0,54,0
10-04-2024,90.49339614,99.2783955,-5000,0,0,55,0
12-04-2024,91.92444318,99.2783955,-5000,0,0,54,0
12-04-2024,90.43377654,99.2783955,-5000,0,0,55,0
15-04-2024,90.43377497,99.2783955,-5000,0,0,55,0
15-04-2024,85.78289481,99.2783955,-10000,0,117,0,0
16-04-2024,91.36792954,99.2783955,-5000,0,0,55,0
16-04-2024,87.9294594,99.2783955,-10000,0,114,0,0
18-04-2024,91.92444387,99.2783955,-5000,0,0,54,0
18-04-2024,90.07601661,99.2783955,-5000,0,0,56,0
19-04-2024,91.92443862,99.2783955,-5000,0,0,54,0
19-04-2024,88.97291759,99.2783955,-10000,0,112,0,0
22-04-2024,92.17288935,99.2783955,-5000,0,0,54,0
22-04-2024,90.46359035,99.2783955,-5000,0,0,55,0
23-04-2024,91.92444187,99.2783955,-5000,0,0,54,0
23-04-2024,90.76172372,99.2783955,-5000,0,0,55,0
24-04-2024,91.92444015,99.2783955,-5000,0,0,54,0
24-04-2024,90.69215789,99.2783955,-5000,0,0,55,0
25-04-2024,93.90205654,99.2783955,-5000,0,0,53,0
25-04-2024,90.93066322,99.2783955,-5000,0,0,55,0
26-04-2024,93.41510705,99.2783955,-5000,0,0,54,0
26-04-2024,91.92444044,99.2783955,-5000,0,0,54,0
29-04-2024,93.41510537,99.2783955,-5000,0,0,54,0
29-04-2024,92.04369485,99.2783955,-5000,0,0,54,0
30-04-2024,93.6635559,99.2783955,-5000,0,0,53,0
30-04-2024,92.43127357,99.2783955,-5000,0,0,54,0
02-05-2024,93.42505202,99.2783955,-5000,0,0,54,0
02-05-2024,92.42133434,99.2783955,-5000,0,0,54,0
03-05-2024,93.39523956,99.2783955,-5000,0,0,54,0
03-05-2024,91.47724813,99.2783955,-5000,0,0,55,0
06-05-2024,93.66355625,99.2783955,-5000,0,0,53,0
06-05-2024,91.7157527,99.2783955,-5000,0,0,55,0
07-05-2024,93.3952375,99.2783955,-5000,0,0,54,0
07-05-2024,90.47352845,99.2783955,-5000,0,0,55,0
08-05-2024,93.37535907,99.2783955,-5000,0,0,54,0
08-05-2024,91.95425654,99.2783955,-5000,0,0,54,0
09-05-2024,93.07722834,99.2783955,-5000,0,0,54,0
09-05-2024,91.0201011,99.2783955,-5000,0,0,55,0
10-05-2024,92.78903019,99.2783955,-5000,0,0,54,0
10-05-2024,90.48346614,99.2783955,-5000,0,0,55,0
13-05-2024,92.91821956,99.2783955,-5000,0,0,54,0
13-05-2024,89.78781813,99.2783955,-5000,0,0,56,0
14-05-2024,92.40145717,99.2783955,-5000,0,0,54,0
14-05-2024,89.73813254,99.2783955,-5000,0,0,56,0
15-05-2024,92.19275733,99.2783955,-5000,0,0,54,0
15-05-2024,89.53937259,99.2783955,-5000,0,0,56,0
16-05-2024,90.940608,99.2783955,-5000,0,0,55,0
16-05-2024,89.04248878,99.2783955,-10000,0,112,0,0
17-05-2024,90.38408399,99.2783955,-5000,0,0,55,0
17-05-2024,88.49591232,99.2783955,-10000,0,113,0,0
21-05-2024,90.83128853,99.2783955,-5000,0,0,55,0
21-05-2024,88.05864768,99.2783955,-10000,0,114,0,0
22-05-2024,90.20520491,99.2783955,-5000,0,0,55,0
22-05-2024,88.4561615,99.2783955,-10000,0,113,0,0
23-05-2024,90.41389953,99.2783955,-5000,0,0,55,0
23-05-2024,88.17789968,99.2783955,-10000,0,113,0,0
24-05-2024,91.42755227,99.2783955,-5000,0,0,55,0
24-05-2024,87.71082564,99.2783955,-10000,0,114,0,0
27-05-2024,90.14557699,99.2783955,-5000,0,0,55,0
27-05-2024,87.62138065,99.2783955,-10000,0,114,0,0
28-05-2024,90.13563911,99.2783955,-5000,0,0,55,0
28-05-2024,85.96177558,99.2783955,-10000,0,116,0,0
29-05-2024,88.74435723,99.2783955,-10000,0,113,0,0
29-05-2024,86.38910121,99.2783955,-10000,0,116,0,0
30-05-2024,87.75057635,99.2783955,-10000,0,114,0,0
30-05-2024,85.46488454,99.2783955,-10000,0,117,0,0
31-05-2024,93.41510967,99.2783955,-5000,0,0,54,0
31-05-2024,89.02261378,99.2783955,-10000,0,112,0,0
03-06-2024,98.28462347,99.2783955,0,0,0,0,0
03-06-2024,89.93688865,99.2783955,-5000,0,0,56,0
04-06-2024,92.37163835,99.2783955,-5000,0,0,54,0
04-06-2024,81.48977508,99.2783955,-20000,245,0,0,0
05-06-2024,88.42635016,99.2783955,-10000,0,113,0,0
05-06-2024,80.11836731,99.2783955,-20000,250,0,0,0
06-06-2024,92.42132916,99.2783955,-5000,0,0,54,0
06-06-2024,86.60773094,99.2783955,-10000,0,115,0,0
07-06-2024,92.42132891,99.2783955,-5000,0,0,54,0
07-06-2024,88.89341493,99.2783955,-10000,0,112,0,0
10-06-2024,92.27226462,99.2783955,-5000,0,0,54,0
10-06-2024,88.44622171,99.2783955,-10000,0,113,0,0
11-06-2024,92.42133464,99.2783955,-5000,0,0,54,0
11-06-2024,89.54931743,99.2783955,-5000,0,0,56,0
12-06-2024,92.4113929,99.2783955,-5000,0,0,54,0
12-06-2024,91.0300424,99.2783955,-5000,0,0,55,0
13-06-2024,92.42133263,99.2783955,-5000,0,0,54,0
13-06-2024,91.22880234,99.2783955,-5000,0,0,55,0
14-06-2024,92.42133311,99.2783955,-5000,0,0,54,0
14-06-2024,90.54309373,99.2783955,-5000,0,0,55,0
18-06-2024,92.42132719,99.2783955,-5000,0,0,54,0
18-06-2024,90.84122427,99.2783955,-5000,0,0,55,0
19-06-2024,92.22257902,99.2783955,-5000,0,0,54,0
19-06-2024,89.45987048,99.2783955,-5000,0,0,56,0
20-06-2024,92.28220294,99.2783955,-5000,0,0,54,0
20-06-2024,89.43999796,99.2783955,-5000,0,0,56,0
21-06-2024,98.38399776,99.2783955,0,0,0,0,0
21-06-2024,92.40145901,99.2783955,-5000,0,0,54,0
24-06-2024,99.27839943,0,0,0,0,0,0
24-06-2024,93.61386166,99.27839943,-5000,0,0,53,0
25-06-2024,104.3367226,0,0,0,0,0,0
25-06-2024,97.89704708,104.3367226,-5000,0,0,51,0
26-06-2024,100.3715504,104.3367226,-2500,0,0,0,25
26-06-2024,91.92443969,104.3367226,-10000,0,109,0,0
27-06-2024,102.3591045,104.3367226,0,0,0,0,0
27-06-2024,96.17780595,104.3367226,-5000,0,0,52,0
28-06-2024,101.2659567,104.3367226,-2500,0,0,0,25
28-06-2024,98.38399969,104.3367226,-5000,0,0,51,0
01-07-2024,102.3591088,104.3367226,0,0,0,0,0
01-07-2024,96.79395489,104.3367226,-5000,0,0,52,0
02-07-2024,113.2906618,0,0,0,0,0,0
02-07-2024,102.2100385,113.2906618,-5000,0,0,49,0
03-07-2024,110.3093337,113.2906618,-2500,0,0,0,23
03-07-2024,105.8373337,113.2906618,-5000,0,0,47,0
04-07-2024,111.2534133,113.2906618,0,0,0,0,0
04-07-2024,103.3528834,113.2906618,-5000,0,0,48,0
05-07-2024,107.2783084,113.2906618,-5000,0,0,47,0
05-07-2024,103.3031972,113.2906618,-5000,0,0,48,0
08-07-2024,107.2783083,113.2906618,-5000,0,0,47,0
08-07-2024,100.9678209,113.2906618,-10000,0,99,0,0
09-07-2024,105.6882663,113.2906618,-5000,0,0,47,0
09-07-2024,102.210044,113.2906618,-5000,0,0,49,0
10-07-2024,105.2410675,113.2906618,-5000,0,0,48,0
10-07-2024,96.39644379,113.2906618,-10000,0,104,0,0
11-07-2024,101.8125244,113.2906618,-10000,0,98,0,0
11-07-2024,98.48337059,113.2906618,-10000,0,102,0,0
12-07-2024,102.3094158,113.2906618,-5000,0,0,49,0
12-07-2024,95.60141601,113.2906618,-20000,209,0,0,0
15-07-2024,101.3653317,113.2906618,-10000,0,99,0,0
15-07-2024,96.39644288,113.2906618,-10000,0,104,0,0
16-07-2024,103.2038174,113.2906618,-5000,0,0,48,0
16-07-2024,97.88710797,113.2906618,-10000,0,102,0,0
18-07-2024,102.1603579,113.2906618,-5000,0,0,49,0
18-07-2024,98.78151195,113.2906618,-10000,0,101,0,0
19-07-2024,102.7566229,113.2906618,-5000,0,0,49,0
19-07-2024,94.95546894,113.2906618,-20000,211,0,0,0
22-07-2024,98.88088632,113.2906618,-10000,0,101,0,0
22-07-2024,94.40888643,113.2906618,-20000,212,0,0,0
23-07-2024,97.78773316,113.2906618,-10000,0,102,0,0
23-07-2024,92.91822062,113.2906618,-20000,215,0,0,0
24-07-2024,99.37777621,113.2906618,-10000,0,101,0,0
24-07-2024,94.7567081,113.2906618,-20000,211,0,0,0
25-07-2024,100.3715549,113.2906618,-10000,0,100,0,0
25-07-2024,95.75048672,113.2906618,-20000,209,0,0,0
26-07-2024,100.3218613,113.2906618,-10000,0,100,0,0
26-07-2024,98.63244211,113.2906618,-10000,0,101,0,0
29-07-2024,101.365331,113.2906618,-10000,0,99,0,0
29-07-2024,96.59519474,113.2906618,-10000,0,104,0,0
30-07-2024,102.8063092,113.2906618,-5000,0,0,49,0
30-07-2024,99.87466772,113.2906618,-10000,0,100,0,0
31-07-2024,108.8186645,113.2906618,-2500,0,0,0,23
31-07-2024,100.3715536,113.2906618,-10000,0,100,0,0
01-08-2024,116.2223052,0,0,0,0,0,0
01-08-2024,109.0671084,116.2223052,-5000,0,0,46,0
02-08-2024,117.0670258,0,0,0,0,0,0
02-08-2024,107.8248894,117.0670258,-5000,0,0,46,0
05-08-2024,114.0856853,117.0670258,-2500,0,0,0,22
05-08-2024,106.9304811,117.0670258,-5000,0,0,47,0
06-08-2024,111.2534186,117.0670258,-2500,0,0,0,22
06-08-2024,103.6510247,117.0670258,-10000,0,96,0,0
07-08-2024,110.3093338,117.0670258,-5000,0,0,45,0
07-08-2024,106.632359,117.0670258,-5000,0,0,47,0
08-08-2024,109.8621306,117.0670258,-5000,0,0,46,0
08-08-2024,105.6385753,117.0670258,-5000,0,0,47,0
09-08-2024,109.3155568,117.0670258,-5000,0,0,46,0
09-08-2024,99.37777887,117.0670258,-20000,201,0,0,0
12-08-2024,123.4768879,0,0,0,0,0,0
12-08-2024,114.085691,123.4768879,-5000,0,0,44,0
13-08-2024,119.7502205,123.4768879,-2500,0,0,0,21
13-08-2024,97.48959704,123.4768879,-20000,205,0,0,0
14-08-2024,109.2658613,123.4768879,-10000,0,92,0,0
14-08-2024,102.7566215,123.4768879,-20000,195,0,0,0
16-08-2024,108.3217727,123.4768879,-10000,0,92,0,0
16-08-2024,101.3653286,123.4768879,-20000,197,0,0,0
19-08-2024,106.7814178,123.4768879,-10000,0,94,0,0
19-08-2024,103.5516401,123.4768879,-20000,193,0,0,0
20-08-2024,107.278305,123.4768879,-10000,0,93,0,0
20-08-2024,104.5951081,123.4768879,-20000,191,0,0,0
21-08-2024,108.7192873,123.4768879,-10000,0,92,0,0
21-08-2024,105.3901334,123.4768879,-10000,0,95,0,0
22-08-2024,113.2906637,123.4768879,-5000,0,0,44,0
22-08-2024,107.3279971,123.4768879,-10000,0,93,0,0
23-08-2024,113.7875491,123.4768879,-5000,0,0,44,0
23-08-2024,110.1105746,123.4768879,-10000,0,91,0,0
26-08-2024,114.9304012,123.4768879,-5000,0,0,44,0
26-08-2024,110.8559138,123.4768879,-10000,0,90,0,0
27-08-2024,114.9800847,123.4768879,-5000,0,0,43,0
27-08-2024,112.2968878,123.4768879,-5000,0,0,45,0
28-08-2024,115.0794702,123.4768879,-5000,0,0,43,0
28-08-2024,111.3528036,123.4768879,-5000,0,0,45,0
29-08-2024,114.0360005,123.4768879,-5000,0,0,44,0
29-08-2024,107.3776923,123.4768879,-10000,0,93,0,0
30-08-2024,112.197513,123.4768879,-5000,0,0,45,0
30-08-2024,106.4335989,123.4768879,-10000,0,94,0,0
02-09-2024,110.6571509,123.4768879,-10000,0,90,0,0
02-09-2024,106.4832874,123.4768879,-10000,0,94,0,0
03-09-2024,110.3590196,123.4768879,-10000,0,91,0,0
03-09-2024,106.8807975,123.4768879,-10000,0,94,0,0
04-09-2024,108.2223975,123.4768879,-10000,0,92,0,0
04-09-2024,101.8622185,123.4768879,-20000,196,0,0,0
05-09-2024,110.8062201,123.4768879,-10000,0,90,0,0
05-09-2024,106.3342202,123.4768879,-10000,0,94,0,0
06-09-2024,111.3031106,123.4768879,-5000,0,0,45,0
06-09-2024,107.0795551,123.4768879,-10000,0,93,0,0
09-09-2024,108.0733337,123.4768879,-10000,0,93,0,0
09-09-2024,102.060975,123.4768879,-20000,196,0,0,0
10-09-2024,107.8248832,123.4768879,-10000,0,93,0,0
10-09-2024,105.3404389,123.4768879,-10000,0,95,0,0
11-09-2024,106.9801727,123.4768879,-10000,0,93,0,0
11-09-2024,103.3528825,123.4768879,-20000,194,0,0,0
12-09-2024,107.8248883,123.4768879,-10000,0,93,0,0
12-09-2024,103.3528883,123.4768879,-20000,194,0,0,0
13-09-2024,105.8870221,123.4768879,-10000,0,94,0,0
13-09-2024,103.8497747,123.4768879,-20000,193,0,0,0
16-09-2024,107.7255121,123.4768879,-10000,0,93,0,0
16-09-2024,104.5951106,123.4768879,-20000,191,0,0,0
17-09-2024,106.73173,123.4768879,-10000,0,94,0,0
17-09-2024,103.8497731,123.4768879,-20000,193,0,0,0
18-09-2024,106.3839153,123.4768879,-10000,0,94,0,0
18-09-2024,102.1603597,123.4768879,-20000,196,0,0,0
19-09-2024,105.5391946,123.4768879,-10000,0,95,0,0
19-09-2024,99.87466442,123.4768879,-20000,200,0,0,0
20-09-2024,106.9801754,123.4768879,-10000,0,93,0,0
20-09-2024,102.1106629,123.4768879,-20000,196,0,0,0
23-09-2024,115.2782177,123.4768879,-5000,0,0,43,0
23-09-2024,109.3155512,123.4768879,-10000,0,91,0,0
24-09-2024,122.234664,123.4768879,0,0,0,0,0
24-09-2024,114.2844419,123.4768879,-5000,0,0,44,0
25-09-2024,129.1911085,0,0,0,0,0,0
25-09-2024,121.8868435,129.1911085,-5000,0,0,41,0
26-09-2024,128.097945,129.1911085,0,0,0,0,0
26-09-2024,119.303021,129.1911085,-5000,0,0,42,0
27-09-2024,133.7127937,0,0,0,0,0,0
27-09-2024,123.2284358,133.7127937,-5000,0,0,41,0
30-09-2024,139.0295062,0,0,0,0,0,0
30-09-2024,131.1786678,139.0295062,-5000,0,0,38,0
01-10-2024,146.7809736,0,0,0,0,0,0
01-10-2024,138.0854181,146.7809736,-5000,0,0,36,0
03-10-2024,143.2530636,146.7809736,-2500,0,0,0,17
03-10-2024,130.7811644,146.7809736,-10000,0,76,0,0
04-10-2024,136.9922658,146.7809736,-5000,0,0,36,0
04-10-2024,128.4954632,146.7809736,-10000,0,78,0,0
07-10-2024,133.8618625,146.7809736,-5000,0,0,37,0
07-10-2024,112.296888,146.7809736,-20000,178,0,0,0
08-10-2024,129.1911058,146.7809736,-10000,0,77,0,0
08-10-2024,116.8682604,146.7809736,-20000,171,0,0,0
09-10-2024,127.6010597,146.7809736,-10000,0,78,0,0
09-10-2024,121.0918198,146.7809736,-20000,165,0,0,0
10-10-2024,123.3775073,146.7809736,-20000,162,0,0,0
10-10-2024,117.6632854,146.7809736,-20000,170,0,0,0
11-10-2024,125.4644392,146.7809736,-10000,0,80,0,0
11-10-2024,121.7874646,146.7809736,-20000,164,0,0,0
14-10-2024,124.9675538,146.7809736,-10000,0,80,0,0
14-10-2024,120.3464857,146.7809736,-20000,166,0,0,0
15-10-2024,132.7190254,146.7809736,-5000,0,0,38,0
15-10-2024,123.2284446,146.7809736,-20000,162,0,0,0
16-10-2024,143.8990257,146.7809736,0,0,0,0,0
16-10-2024,132.122753,146.7809736,-5000,0,0,38,0
17-10-2024,144.2965195,146.7809736,0,0,0,0,0
17-10-2024,131.9736821,146.7809736,-10000,0,76,0,0
18-10-2024,133.1662223,146.7809736,-5000,0,0,38,0
18-10-2024,125.4147526,146.7809736,-10000,0,80,0,0
21-10-2024,130.1848844,146.7809736,-10000,0,77,0,0
21-10-2024,121.9365261,146.7809736,-20000,164,0,0,0
22-10-2024,124.1725236,146.7809736,-20000,161,0,0,0
22-10-2024,112.3465747,146.7809736,-20000,178,0,0,0
23-10-2024,116.5204388,146.7809736,-20000,172,0,0,0
23-10-2024,108.6199089,146.7809736,-20000,184,0,0,0
24-10-2024,113.4397284,146.7809736,-20000,176,0,0,0
24-10-2024,109.3155494,146.7809736,-20000,183,0,0,0
25-10-2024,113.0919127,146.7809736,-20000,177,0,0,0
25-10-2024,102.508178,146.7809736,-20000,195,0,0,0
28-10-2024,108.0236399,146.7809736,-20000,185,0,0,0
28-10-2024,101.1665794,146.7809736,-20000,198,0,0,0
29-10-2024,102.1603587,146.7809736,-20000,196,0,0,0
29-10-2024,97.53929056,146.7809736,-20000,205,0,0,0
30-10-2024,101.9119126,146.7809736,-20000,196,0,0,0
30-10-2024,98.7318192,146.7809736,-20000,203,0,0,0
31-10-2024,109.7130618,146.7809736,-20000,182,0,0,0
31-10-2024,98.88088312,146.7809736,-20000,202,0,0,0
01-11-2024,114.1850687,146.7809736,-20000,175,0,0,0
01-11-2024,109.812445,146.7809736,-20000,182,0,0,0
04-11-2024,113.2906654,146.7809736,-20000,177,0,0,0
04-11-2024,107.477067,146.7809736,-20000,186,0,0,0
